SA_TMI_mean,SA_TMI_dissimilarity,SA_TMI_VRTP_1VD_mean,SA_TMI_VRTP_1VD_dissimilarity,SA_TMI_VRTP_1VD_correlation,SA_TMI_VRTP_AS_dissimilarity,SA_TMI_VRTP_BigE_dissimilarity,SA_TMI_VRTP_BigT_mean,SA_TMI_VRTP_BigT_dissimilarity,SA_TMI_VRTP_CAUCHY_3rd_mean,SA_TMI_VRTP_CAUCHY_3rd_std,SA_TMI_VRTP_CAUCHY_3rd_dissimilarity,SA_TMI_VRTP_dissimilarity,SA_TMI_VRTP_PseudoGrav_std,SA_TMI_VRTP_PseudoGrav_dissimilarity,SA_TMI_VRTP_Tilt_std,SA_TMI_VRTP_Tilt_dissimilarity,SA_GRAV_1VD_ONSHORE_mean,SA_GRAV_1VD_ONSHORE_dissimilarity,SA_GRAV_ONSHORE_std,SA_RAD_DOSE_mean,SA_RAD_DOSE_dissimilarity,SA_RAD_K_std,SA_RAD_K_dissimilarity,SA_RAD_U_dissimilarity,AlOH_Group_Composition_std,AlOH_Group_Composition_dissimilarity,AlOH_Group_Composition_correlation,AlOH_Group_Content_mean,AlOH_Group_Content_std,AlOH_Group_Content_dissimilarity,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_dissimilarity,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_std,Ferrous_Iron_Index_dissimilarity,Green_Vegetation_correlation,Gypsum_Index_mean,Kaolin_Group_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Silica_Index_dissimilarity,DEM_9s_dx,DEM_9s_dy,label
0.09730590575965495,0.1381308484397635,0.6352257933060321,0.49671899125064334,0.4387382820892312,0.26503436426116833,0.37735498264749623,0.4400326374187832,0.29932491289198604,0.2728014652504045,0.7049574673517411,0.5947842357618991,0.37986471460341,0.011269668724104221,0.39439676555213815,1.0000000000000002,0.39908466819221966,0.8033429687458885,0.31702685160700983,0.044088805802045314,0.29739115406160016,0.14233333333333334,0.16202395269765196,0.3259229208924949,0.23489710112856835,0.4918145739469648,0.3271213322759713,0.5846188829912438,0.3712259007825928,0.7608605590100456,0.274218349564326,0.8856636034451413,0.22344112422404275,0.2278401997503122,0.4181599566725942,0.393350994756345,0.42849740932642494,0.5631695940257019,0.3381544443571358,0.23467862481315394,0.4689446536504845,0.03502575498880721,0.008659626768915558,0.3932621437195736,0.12625056844020008,0.2213055209630551,0.34719484763740965,0.315115512621836,0.0
0.21874175972680665,0.3013194471633844,0.40384113480091305,0.41019042717447257,0.7367936343691555,0.5454252577319587,0.263262270699058,0.28761879274840335,0.40145905923344943,0.2771248120567126,0.6470074218729461,0.35656648345222774,0.37064492216456646,0.20375529175474924,0.28240648873896224,0.9172666980603443,0.29656750572082385,0.8408880854039402,0.38492511839226906,0.028888301810935026,0.15989405802891968,0.22170833333333337,0.27373566606566624,0.1474239350912779,0.14693516264660328,0.36212039098229676,0.26799167327517825,0.4553876446864088,0.5051369806554766,0.4549575599512582,0.34501537672988214,0.4191903841673368,0.0046189377879278844,0.19709737827715357,0.7073872355552715,0.3982975690140656,0.31981865284974087,0.6237824249320963,0.45550342111240066,0.14237668161434974,0.4066230787309812,0.004906331492281705,0.0,1.0,0.27228285584356515,0.2111353258613532,0.45412156984378227,0.4527565459945362,0.0
0.1592573415596122,0.33921929446771854,0.42375827445147063,0.5151827071538858,0.20471907683499863,0.20317869415807566,0.09519087754090236,0.27868199561490564,0.19570267131242744,0.6348883945983754,0.2592271636276666,0.3817097415506959,0.30105633802816906,0.025866355261089068,0.2808810397856931,0.813718673813802,0.48718535469107543,0.6371069201960998,0.4313324839539413,0.05833047676911119,0.2775371908287398,0.28933333333333344,0.13723797232693058,0.46450304259634906,0.19087464040716978,0.0,0.1074544012688342,0.8371084974741395,0.4014886905385924,0.15206658391086686,0.3264992311635059,0.6409046059883952,0.0,0.2506242197253433,0.406242414647337,0.1502687716990389,0.472020725388601,0.5388576280074281,0.29964922388363296,0.31689088191330356,0.32992875280604106,0.017172159920391648,0.0007872387466154844,1.0,0.24101864483856297,0.228310502283105,0.413047420466721,0.4494588157862416,0.0
0.09929925855699767,0.40906777338397093,0.4178814765537596,0.30571281523417393,0.5258446169295635,0.2323883161512028,0.4695091720376797,0.278661012930489,0.17886178861788615,0.646469456003303,0.12240474387593292,0.1398666822593849,0.4603409933283915,0.02052536675457687,0.2195654330786785,0.43057808400602365,0.31624713958810075,0.6139200263618114,0.09151662299574512,0.051138796894774886,0.1836027152946592,0.21937500000000001,0.08537447119813289,0.18884381338742395,0.16884266430626252,0.18170404263746096,0.08688540840602689,0.49673461288528387,0.20313811370110058,0.1792039487243291,0.42619169656586364,0.5492317229146063,0.020785219725197264,0.16814918851435706,0.45171834527508525,0.20519751193363206,0.2740284974093264,0.47495472659148924,0.4655511840646754,0.361671649227703,0.36293597258935584,0.011311820552291475,0.12123476840887233,0.3853397384684836,0.1750795816280127,0.12660855126608553,0.4213027941175092,0.46312251589657893,0.0
0.23151418854882572,0.2800203594221057,0.4527196533610667,0.5404014410705097,0.14980102800623818,0.5369415807560137,0.43678730788299447,0.20701340704867516,0.5066782810685251,0.32409594275199755,0.774954342011809,0.7161735469535729,0.2820607857672351,0.013759455992356128,0.6017462049806529,0.6853074770194147,0.37940503432494266,0.689980751198363,0.19046130916608575,0.08401892163767835,0.31291987988611725,0.16633333333333336,0.10771851602962522,0.346369168356998,0.3560522239433505,0.451464182210239,0.25574940523394113,0.44287573969028277,0.1796197897410231,0.23823954289925786,0.4541260891850334,0.4465079591640956,0.3983833622560222,0.24001248439450687,0.5877502929482785,0.18947841253633058,0.3435233160621761,0.5205258242744175,0.32047886757700333,0.4090682610861983,0.4152040123034909,0.003339031196496483,0.0001431343229834507,0.4080581288898268,0.29740791268758526,0.22125363221253624,0.37121374171612703,0.5560634377860798,0.0
0.3796317910345083,0.17916291452957991,0.4611586214942473,0.3628409675759137,0.38076292924317034,0.218213058419244,0.15319781854238967,0.2563932028059222,0.101335656213705,0.5022188586447924,0.43365885863908915,0.2572798503099053,0.36730911786508535,0.44885288535769663,0.09246949102093464,0.7626627638788306,0.5505720823798625,0.9025346615146612,0.15815284021250514,0.0903271591818138,0.1115728164061228,0.092,0.4763358351525361,0.1123732251521298,0.08951095375082982,0.5336651842943859,0.12886597938144323,0.6509606777999041,0.6916061309042305,0.8690272647751868,0.2419272168118913,0.9005674476554286,0.0,0.09207240948813983,0.5649713610027879,0.49194619867397543,0.20984455958549225,0.9337699182670454,0.47611982096297584,0.47085201793722,0.3303503601895834,0.0006814349210781724,0.0,1.0,0.18735788994997718,0.24740556247405565,0.34605593064147544,0.5587234815615153,0.0
0.48659478123218086,0.4837189877712959,0.3435527289710064,0.5836335563561506,0.23081115009557118,0.46563573883161513,0.4377788795240456,0.35528391486048555,0.3292682926829268,0.46209894027165943,0.6414745587728047,0.5019295988773242,0.602668643439585,0.050743689980365096,0.26808215100704447,0.6808035303230229,0.6846681922196798,0.9190690271711313,0.3297915815284021,0.012515432617559327,0.1891391669420995,0.47333333333333344,0.13766890334310367,0.27561866125760653,0.26443903518477546,0.09408528447697614,0.21173671689135592,0.44658048032620506,0.7838272733480711,0.42026936158047745,0.2516658124038955,0.7527216412383018,0.0,0.29244694132334587,0.2886176379080395,0.18923256786711917,0.3129533678756477,0.6085775591990105,0.28293625137263356,0.35974090682610865,0.470391040162892,0.009063084805888019,0.0,1.0,0.35470668485675305,0.3179742631797426,0.4194634144017134,0.45949299412921035,0.0
0.3578527283905385,0.2641243490857837,0.3938659473689106,0.25488934637159033,0.8064839404139817,0.29553264604811,0.5052057511155181,0.17561774692723797,0.5226480836236934,0.2503512731029428,0.34917308780451994,0.1375277745292948,0.2767327650111194,0.09813230520874172,0.23534080761980367,0.7288208241554432,0.30417620137299767,0.5778046585709523,0.22060626457366767,0.4219118493544676,0.10908598910575504,0.23366666666666677,0.23883723590815065,0.4103042596348884,0.12233071475990268,0.42120776237647184,0.2890563045202219,0.21973382755561932,0.42259574706267994,0.4604614696404301,0.22091235263967204,0.4697058448311522,0.0046189377879278844,0.2200374531835206,0.5412470201123003,0.5669211730737971,0.3155440414507771,0.5729958395724624,0.38477089114388136,0.27603388141504737,0.43905519967289075,0.0021124483234260566,7.156716149172535e-05,1.0,0.2310140973169623,0.44997924449979243,0.30251192456754,0.30118601201314366,0.0
0.10115298425428935,0.36584315414431695,0.4307590786047752,0.2331446217189913,0.48981604667760853,0.042525773195876276,0.16608824987605353,0.27054105386180227,0.09668989547038326,0.6214974677382682,0.5481399109851701,0.6890422172845282,0.2820607857672351,0.019629570117842297,0.2963587657505706,0.8515642469858125,0.28604118993135014,0.6191409642008157,0.6173946489098296,0.045726528221788396,0.4935223399538947,0.2773333333333333,0.15335823383064523,0.43432048681541585,0.18444346094268652,0.09407596416167383,0.19746233148294995,0.4977065508086113,0.2849105630067238,0.12798773289315096,0.35058944131214775,0.6034898314725172,0.0,0.20505617977528098,0.4091088768900663,0.21941403835958806,0.2689119170984456,0.451177523955688,0.430495567094661,0.3811659192825112,0.37672799963654535,0.007018779967004922,0.003721492516743696,0.4033182454039859,0.43474306502955884,0.6500622665006225,0.41184943118087697,0.4619830796476452,0.0
0.32085229542296456,0.2619578977591585,0.3034204096871829,0.6057642820380855,0.14172436318181997,0.3741408934707904,0.11601388200297474,0.4066420507001864,0.2767131242740999,0.5449037853401122,0.6490434385932573,0.14127002689743892,0.24054855448480367,0.0511417334250184,0.32731421768032554,0.28761448952264196,0.32402745995423343,0.9428096162835955,0.08257410033895046,0.036444942361326484,0.19107375324016815,0.15033333333333335,0.05798977704422255,0.14904665314401627,0.15257800398318214,0.1321264917977528,0.2910388580491671,0.5284784642894598,0.580933768315012,0.3191145477667806,0.5679138903126604,0.26212541098524955,0.013856812722827221,0.39575530586766544,0.3592673371076703,0.17089522784252242,0.3082901554404145,0.6374264729042501,0.222749155377873,0.4230194319880417,0.3358864711881052,0.007223210269336639,0.0,0.3234497560913795,0.3424283765347885,0.30801162308011615,0.45993917136795104,0.46620048515279683,0.0
