fault_distance,granite_distance,strata_distance
0.9287851530592777,0.8547287125335327,0.9818058662758831
0.9264330664950257,1.0,1.0
0.9796253236107212,1.0,1.0
0.39715028330361657,0.5255097583507311,0.7315532636272621
0.8731935942143518,1.0,1.0
0.9186083458336086,1.0,1.0
0.734691949622231,1.0,0.958502330996538
0.5083916734226266,0.4100595761974323,0.5372637865911465
0.5661636065095784,0.857975473916378,1.0
0.7706731059789038,0.8398860592615107,0.7820089993700069
0.9319541888752871,1.0,1.0
0.7828162397124528,1.0,1.0
0.597333104424586,0.9463247540918701,1.0
0.56130220406191,0.9514749586400396,1.0
0.1835048421663551,0.09307473098712316,0.11001415949691618
0.8431252956298346,0.9930395106616243,1.0
0.5968939857371073,0.7185654323411707,0.9332603174846201
0.8909544318518332,0.947846189218029,1.0
0.9839717544209047,1.0,1.0
0.8671587858269394,0.9072457129158112,0.923335915334279
0.8922825507976664,0.9418826108462758,1.0
0.7563912271696069,1.0,1.0
0.850283314491304,0.7098526148266026,1.0
0.9729346663721234,0.981090984818501,0.8233959047931594
0.660629955635231,1.0,0.8180430564667241
0.7288720373879386,0.8107034396800125,0.7289613590133558
0.8605700939994168,0.9600187384374763,0.9514705035971657
0.808240745847535,1.0,0.9998845720944887
0.9176911178134975,0.9425239297067021,0.9486429111040701
0.9838310219671293,0.9934547742791479,1.0
0.704054725546517,0.79337769631458,0.7063631200621587
0.8408415919341338,1.0,1.0
0.8642601645024233,0.9052221160210735,0.8010624119800808
0.9655578873671466,1.0,1.0
0.8708871225093875,0.896865082009255,1.0
0.8567701239373497,0.8999930822528407,0.8512517292032513
0.9984688467159861,0.9614097114541481,1.0
0.9862982048743619,1.0,0.8031793489400907
0.7849061144053301,0.9745189917035423,1.0
0.9932885826574194,0.9952720450400415,1.0
0.8335331993910196,1.0,1.0
0.7785186379367557,0.9177258422080353,1.0
0.9449957147765318,1.0,1.0
0.8410427032094218,0.9882780913405684,1.0
0.934240516119778,0.9322241527362397,1.0
0.9355387741520429,1.0,0.785521222962302
0.8773390753231393,1.0,1.0
0.8950384181486006,0.9812280676066852,1.0
0.6456224335640888,1.0,0.7733428753116623
0.9940233793492556,0.6971862447827852,1.0
0.8635391262647996,0.9640666931719597,1.0
0.8777575744449433,0.9146450684546452,0.8589329500933414
0.9773316160255938,0.9895253762120251,1.0
0.9903121199672336,1.0,1.0
0.9128251240455905,0.9391268191747032,0.8801592134622206
0.49053522233152147,0.6443130604976268,0.8350264016185993
0.9664383316702536,0.9765558695450794,0.9486626047277397
0.9966769367837913,1.0,1.0
0.9874691385613233,1.0,1.0
0.5246548826775204,1.0,0.9691458542283538
0.9162610175526706,0.9237821364784056,1.0
0.9823980672698014,1.0,1.0
0.7334242735964878,0.8138814869607788,0.780962564584722
0.9684313408462941,0.977946117595162,0.9490647244080906
0.9104061424210611,1.0,0.9737920807570662
0.11827643263017718,0.058948365771136824,0.06826164179287775
0.7843710672095893,0.8929017715556148,0.6975526459293314
0.9523335415142695,0.9667088788565638,0.8244675883580977
0.7894972040391184,0.8509164759021067,0.8258457412939835
0.6506179528922054,1.0,1.0
0.9702021439219667,0.8683200133591027,0.9235962346431564
0.8555970196883963,1.0,0.9745257030734429
0.7675949004379492,1.0,1.0
0.8477273185779696,0.8936800124423836,0.8704879179421113
0.9400876611398311,0.9581596401687974,0.9889096515474157
0.6998270276036793,0.8332271945599035,1.0
0.9932784348186419,1.0,1.0
0.6506615385050636,0.7561022417886084,0.6846937602230911
0.9997490354605456,0.9998111132093278,0.9717234947011542
0.690221213192023,0.9135756562711679,1.0
0.9548055145024896,1.0,1.0
0.903509634164753,1.0,1.0
0.9683356542148517,0.9555518276137408,0.9190929704880941
0.8215420366871659,0.8753992472423608,0.8854364847216666
0.8694517446230531,1.0,1.0
0.7333327474378041,0.8138175862511335,0.8020603631431098
0.5477202226612953,0.6845379656896766,0.6398077037376984
0.6338028802166564,1.0,1.0
0.9678636907106698,0.6079189846041457,0.9284324523468432
0.8677551757331294,0.9811709763798738,1.0
0.8612817864353266,0.9550722193364365,1.0
0.7720665137727655,0.8408588407261179,0.9747275791709437
0.844325074860955,0.8814859177347025,1.0
0.3391908182565474,0.1722491479688727,0.20241885085563327
0.8112574981780637,0.6811909328672145,1.0
0.8590155988455103,1.0,1.0
0.783287956237219,0.9521849284488378,1.0
0.8797494193727878,0.9970371675438493,1.0
0.8948392515351727,1.0,1.0
0.9365544077657447,1.0,1.0
0.6220497528998115,1.0,1.0
0.6626920792331477,1.0,1.0
0.8005795516843764,1.0,1.0
0.8961112252143604,0.9098703597581924,0.9172503697115406
0.8180902010724543,0.9675704787126125,0.9367020340704824
0.9145591812315959,0.9613336833641296,1.0
0.8739066466342611,0.9119566187315624,0.894101015691109
0.44846957671908216,1.0,1.0
0.6857513248393232,1.0,0.7766762450696881
0.9893503328758445,1.0,0.9303087590350853
0.798438179324873,1.0,0.9482425539885037
0.9099880756466012,0.9564609550953712,1.0
