X,Y,V1,V2,V3,V4,V5,V6,V7,fault_distance,granite_distance,strata_distance,SA_TMI_mean,SA_TMI_dissimilarity,SA_TMI_VRTP_1VD_mean,SA_TMI_VRTP_1VD_dissimilarity,SA_TMI_VRTP_1VD_correlation,SA_TMI_VRTP_AS_dissimilarity,SA_TMI_VRTP_BigE_dissimilarity,SA_TMI_VRTP_BigT_mean,SA_TMI_VRTP_BigT_dissimilarity,SA_TMI_VRTP_CAUCHY_3rd_mean,SA_TMI_VRTP_CAUCHY_3rd_std,SA_TMI_VRTP_CAUCHY_3rd_dissimilarity,SA_TMI_VRTP_dissimilarity,SA_TMI_VRTP_PseudoGrav_std,SA_TMI_VRTP_PseudoGrav_dissimilarity,SA_TMI_VRTP_Tilt_std,SA_TMI_VRTP_Tilt_dissimilarity,SA_GRAV_1VD_ONSHORE_mean,SA_GRAV_1VD_ONSHORE_dissimilarity,SA_GRAV_ONSHORE_std,SA_RAD_DOSE_mean,SA_RAD_DOSE_dissimilarity,SA_RAD_K_std,SA_RAD_K_dissimilarity,SA_RAD_U_dissimilarity,AlOH_Group_Composition_std,AlOH_Group_Composition_dissimilarity,AlOH_Group_Composition_correlation,AlOH_Group_Content_mean,AlOH_Group_Content_std,AlOH_Group_Content_dissimilarity,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_dissimilarity,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_std,Ferrous_Iron_Index_dissimilarity,Green_Vegetation_correlation,Gypsum_Index_mean,Kaolin_Group_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Silica_Index_dissimilarity,DEM_9s_dx,DEM_9s_dy,label
139.6233634,-29.83074983,0.5247521291422589,0.5437306871045655,0.254709693644207,0.6935811100448166,0.5325813099373704,0.4179853786179822,0.4053082756765088,0.8708192465996182,1.0,0.8460886288839989,0.1304710332666141,0.3454837320386829,0.4146653436149223,0.3165208440555843,0.2904525434118082,0.3479381443298969,0.5275161130391671,0.2761757541290665,0.3008130081300813,0.6071803093940835,0.2878485854143194,0.7044790083031225,0.4814677538917718,0.0216442256252608,0.2270066474848696,0.5192071430262628,0.3299771167048055,0.7208423872689909,0.3029640135580183,0.1316662652556615,0.1161066920957109,0.3566666666666668,0.0613186112099976,0.1740365111561866,0.2212878955521133,0.0858213576574624,0.1197462331482949,0.5404857271535981,0.2910609564800759,0.0266876057202176,0.2854946181445413,0.2994255257704657,0.0,0.1947565543071161,0.6865867774935657,0.2484307810581357,0.360621761658031,0.5625507051168774,0.3087058217567356,0.2675635276532137,0.3756403933067127,0.8866150321654375,0.9534176925603344,1.0,0.2537517053206003,0.4009962640099626,0.4110575407795843,0.4466174012189889,0.0
139.544843,-30.10202222,0.3603774067562563,0.6154911680484494,0.3592735472595589,0.3622356164851008,0.4830223448144544,0.5151417647180357,0.6017874577958047,0.8324668869232552,1.0,1.0,0.0633826735666032,0.2894170157785521,0.252516236573798,0.3571796191456511,0.4814751833691499,0.309278350515464,0.5374318294496779,0.1508580943654499,0.4285714285714286,0.4224914288393198,0.7920240788389574,0.6759443339960238,0.2249814677538918,0.0,0.6172239309455304,0.72740914217465,0.348741418764302,0.7296520053831089,0.2340200485588596,0.0796152284482855,0.3815207028633429,0.291,0.0887474912343645,0.502474645030426,0.2136534631555654,0.3523834082845934,0.1974623314829498,0.391102442934979,0.3212887879530261,0.5439898679547951,0.4120963608405945,0.313046042749166,0.1726328053520539,0.2259675405742821,0.4315781462996134,0.3855074244512124,0.3093264248704663,0.5054413627635569,0.3360800460439184,0.2521175884404584,0.3641076546468012,0.0057921969426373,0.0032205222969211,0.5588605161126605,0.4624829467939974,0.2395184723951847,0.3588281659275469,0.3023086500492461,0.0
139.4738723,-30.07622068,0.3746748386097737,0.4107035809668667,0.5829539574381842,0.8336650374280707,0.1977589761025672,0.5475417519394129,0.6317715141620885,0.6923634065285064,1.0,0.8126620632043259,0.2681590299555053,0.1234094201479973,0.3322806943475156,0.5959855892949047,0.1265596624108044,0.2534364261168385,0.3009419930589985,0.2594001616505582,0.1837979094076655,0.2047503933602017,0.6879591419435396,0.4715237983861537,0.4785025945144553,0.0203012961135126,0.2445679134834806,0.7151711512898404,0.5697940503432495,0.6097016767528454,0.5017187913170991,0.0566035759583045,0.1342234263461361,0.1776666666666667,0.0856409188138804,0.2853549695740366,0.1409603894666962,0.2266480351137831,0.2414750198255351,0.3868283514343138,0.5220855507842355,0.4468856402858019,0.3926191696565863,0.5812460253018378,0.0,0.3411360799001249,0.1472384079091855,0.53500984823622,0.2585492227979274,0.5541267841600391,0.1572502954388635,0.3432984554060788,0.2382363006951003,0.0152641429583774,0.0,0.3764042416634075,0.2669395179627104,0.348692403486924,0.3910890873257713,0.4572995237364252,0.0
139.2957769,-30.12876302,0.3993474978608791,0.4695719669486387,0.3740735131765584,0.4967904057200485,0.6788842126309947,0.4603745007173278,0.4190962637826144,0.3008089727936152,0.1031570021853373,0.1007512292824651,0.163084209313562,0.1114678360283465,0.3665853523926565,0.5660705095213587,0.5053963070875263,0.4106529209621993,0.2652454139811602,0.3625511444304907,0.0377468060394889,0.4783082189054597,0.3547386940548136,0.2240673605426266,0.0214974054855448,0.4201126375481415,0.0234150213314812,0.5325352060802013,0.0663043478260869,0.7390065042466977,0.0196879732685881,0.2364610584742179,0.0323650804084835,0.0353333333333333,0.2920997806813973,0.0260446247464503,0.0180626244744412,0.6331968079305225,0.1482950039651069,0.837473682477438,0.1572896302887463,0.243391661292605,0.4777037416709381,0.5171833135218298,0.0490762135961359,0.0561797752808988,0.9777241101004952,0.6704016855744257,0.1984455958549222,0.7693217610597127,0.4578153596389747,0.1071250622820129,0.3139688540638697,0.0,0.0022185820161746,0.3570690320108298,0.136425648021828,0.0,0.4323608381568414,0.9053869151652744,0.0
139.6591919,-29.90691628,0.465347942963576,0.5592909229215338,0.3326766673203993,0.6841458721723737,0.6095408001078464,0.3873860871551249,0.4192967129531325,0.8741844928655805,0.9121506838530518,0.8646721539182582,0.3431027772645005,0.2089189929916604,0.4357861795503172,0.2410361983187511,0.3777875687454911,0.1006586483390607,0.169393488679557,0.3189431372278657,0.1502129307007355,0.4796146863827588,0.447453656159295,0.2808248547928117,0.302940449715839,0.0426949069079565,0.2615338823295963,0.8751773410807819,0.5380625476735315,0.8370505523944721,0.5249885814562851,0.0705912160434958,0.1393919159339265,0.1605555555555555,0.1461667406910826,0.2843813387423935,0.2808143394556318,0.1587512049941019,0.2796722178165475,0.4259198511890192,0.424098397079299,0.4924837852135584,0.5439945327182639,0.2720103300756047,0.0588914563153631,0.1541822721598002,0.4361837274878544,0.3979752612469345,0.2003454231433505,0.8960902385378131,0.3339183470004746,0.3486131871782095,0.3592251563744187,0.0,0.0,0.7210432797580358,0.2931635591935728,0.3039988930399889,0.384610228757702,0.4107499829556102,0.0
139.669115,-29.90429525,0.4510727360155631,0.607308709344901,0.3430421277751731,0.6139895489860308,0.5419742229191038,0.3747945529769839,0.3966627789746316,0.877858620753177,0.914715609844724,0.8691804046746995,0.3687893787102987,0.1913785677929603,0.4167007275139003,0.2923314462171899,0.5141540467311821,0.0722186426116838,0.0489588497768963,0.324524021581859,0.1778818234610917,0.3902539285344228,0.4448014380730395,0.4335165477721904,0.3246849518161602,0.0433136904550367,0.2290157753745411,0.8043215226209237,0.5556064073226545,0.8643762626314629,0.5383903459217769,0.0620360798128225,0.1027831169962399,0.3188333333333334,0.1557396229527129,0.1526166328600405,0.0792210666076566,0.1229996962915392,0.1441316415543218,0.5839087713350901,0.4169345709254106,0.4607447832029153,0.4634161968221424,0.4757407505017527,0.0317551967311673,0.3273642322097378,0.3068979076786415,0.2779183718861134,0.6308290155440412,0.1918009384696746,0.3491334296777734,0.3215620328849028,0.3796002208363769,0.0,0.0,0.1057237602294077,0.2026489313324238,0.3785803237858031,0.4092989678171315,0.4422038109505226,0.0
139.6369142,-29.84882902,0.4664401899868218,0.4785782223080075,0.3074485548571137,0.6840358532845079,0.5253125310546127,0.1996819371841121,0.6174509878504221,0.5513333739470249,1.0,0.9413525365743808,0.1921657997334575,0.3789984730433421,0.4266918348419296,0.4681763595814034,0.3856625399030983,0.4474513172966781,0.4625681705503223,0.2712709666965349,0.2578397212543553,0.5632278137919806,0.4209319465777752,0.4794760846684597,0.270323696565357,0.0266060788580534,0.2178787578132751,0.6925133971203754,0.4035087719298246,0.7002619592036038,0.4603716435491239,0.1022169909795951,0.124830572632291,0.3790000000000001,0.0719192952409436,0.240054090601758,0.3668953308254041,0.0165865575393127,0.3407348665080622,0.2807191641930884,0.3055633207524564,0.0432671714327232,0.338971467623441,0.4449719937438567,0.0,0.225759467332501,0.6085797691934416,0.1719713889979019,0.4487046632124351,0.2595494876444181,0.3145156503630357,0.4489287493771799,0.3646048600413751,0.0018398743852542,0.3733658915030141,1.0,0.2194937092617856,0.2677459526774595,0.4132767105452203,0.4514035916145613,0.0
139.5268294,-30.05158527,0.3993474978608791,0.4695719669486387,0.3740735131765584,0.4967904057200485,0.6788842126309947,0.4603745007173278,0.4190962637826144,0.7954547082007423,0.899735678326469,1.0,0.4121100036196674,0.3370267413178811,0.4105988767577632,0.6078229541945447,0.4046535808150595,0.3715635738831615,0.4903321764997522,0.4527409658884999,0.3957607433217189,0.377062758795469,0.541854201111302,0.5702257045959538,0.4636767976278726,0.1125926826253586,0.1406885603730529,0.933643994192796,0.5427917620137299,0.703095629410272,0.2464241928892522,0.0737416788794044,0.0897794704787234,0.3450000000000001,0.1467273786173056,0.1840162271805274,0.2398760787784909,0.208724716634536,0.2961934972244249,0.3425180316594391,0.6552627847903343,0.422180232254437,0.4797539723218862,0.2457465832120329,0.0005773672234909,0.181960049937578,0.3921210610437697,0.3991942509813982,0.3580310880829015,0.3818396803105306,0.1518725748306959,0.3741903338315896,0.2049380042108252,0.0,0.0,0.310883020178914,0.3219645293315143,0.3682025736820257,0.4158151442030303,0.5919444741050245,0.0
139.6188124,-30.05636327,0.3993474978608791,0.4695719669486387,0.3740735131765584,0.4967904057200485,0.6788842126309947,0.4603745007173278,0.4190962637826144,0.9027818280098454,1.0,1.0,0.1603021415835198,0.3079754120825339,0.4303741536996329,0.281008749356665,0.3981675340075282,0.4879725085910654,0.4224095190877541,0.0466921379394665,0.4721254355400696,0.1835266333207476,0.4805688140138695,0.3681440767161736,0.5102390659747962,0.2913543320483228,0.5823990475245561,0.6242124176902497,0.2989702517162471,0.6364087164323655,0.2172888771364697,0.2561882065826545,0.2342522052214793,0.522,0.4179820617657014,0.5225963488843814,0.4043483071475992,0.9231539299021434,0.7240285487708165,0.1803245360926367,0.2153690238070277,0.5171927548468653,0.6140440799589955,0.3234560873622606,0.0190531182950829,0.560861423220974,0.2908245023045636,0.6323920801909884,0.604145077720207,0.2662913662196403,0.3318251851535562,0.5774788241155954,0.4750124861316529,0.0019080178697971,0.0,0.4566411922277508,0.4811277853569804,0.7418015774180156,0.2384647657891244,0.1907648018170751,0.0
139.4469653,-30.18488129,0.386799220943393,0.5577638158785561,0.5076045909372299,0.7051081424375841,0.4187727086155235,0.2722003150218896,0.4028324002492426,0.8642955997191032,1.0,1.0,0.3494413354437983,0.3666262088406875,0.3342664028344535,0.3886387030365414,0.7017137794528983,0.1274699312714776,0.1925508180466038,0.1205919312966597,0.2721399535423925,0.2485240881555509,0.493422550395552,0.4314700035083615,0.4129447739065975,0.0084466555823803,0.2295366603829745,0.6771636927232938,0.5036041189931351,0.3442978195960632,0.2718454770547369,0.6118242238033939,0.3580479528326939,0.484,0.3374641682466154,0.2369979716024341,0.3540606328833813,0.3860358505106411,0.2188739095955589,0.4575010552106913,0.3507478550014637,0.4596518937749846,0.1491542798564839,0.7647241768880448,0.0975750638946391,0.0558676654182272,0.6110218320582383,0.5451286801860722,0.3948186528497408,0.1501146440305921,0.4409651377835611,0.2112605879422023,0.3760454426899646,0.0027938833201528,0.0045087310250112,0.3804134985431431,0.1652455661664393,0.2845060190950601,0.3130946524846759,0.3026680145341378,0.0
